customer_id,months_since_last_txn,avg_spending_3m,avg_spending_prev3m,spending_trend_ratio,monthly_txn_count_3m,num_missed_months,days_since_app_login,loyalty_points_balance,num_active_benefits,years_as_customer,card_tier,primary_spending_category,payment_method,engagement_level,inactive_risk
HCC_00921,0.9,14.0,24.0,0.6,4.0,3,156.0,565.0,7,2.1,Black,dining,offline_nfc,medium,1
HCC_00922,0.5,127.0,96.0,1.327,7.0,0,81.0,2268.0,4,3.2,Blue,dining,offline_swipe,high,0
HCC_00923,0.8,65.0,93.0,0.7,6.0,0,48.0,778.0,3,2.6,Blue,travel,offline_nfc,low,0
HCC_00924,0.5,135.0,127.0,1.06,11.0,0,23.0,20315.0,7,5.2,Red,dining,offline_nfc,medium,0
HCC_00925,0.8,460.0,688.0,0.669,24.0,0,19.0,10942.0,9,0.6,Black,convenience,online,medium,0
HCC_00926,0.5,339.0,295.0,1.148,24.0,0,8.0,4656.0,3,7.0,Red,dining,offline_swipe,medium,0
HCC_00927,0.8,146.0,239.0,0.612,12.0,0,15.0,16898.0,5,1.9,Black,travel,app,medium,0
HCC_00928,0.7,39.0,42.0,0.932,4.0,0,103.0,8549.0,4,2.0,Blue,convenience,offline_swipe,medium,0
HCC_00929,0.3,68.0,73.0,0.936,5.0,0,15.0,12486.0,4,1.4,Red,dining,offline_swipe,medium,0
HCC_00930,0.3,136.0,84.0,1.618,9.0,0,55.0,5719.0,2,6.0,Blue,convenience,offline_swipe,medium,0
HCC_00931,0.9,65.0,59.0,1.109,6.0,0,107.0,10610.0,4,2.1,Red,online,offline_swipe,low,1
HCC_00932,0.2,121.0,163.0,0.742,10.0,0,23.0,10466.0,6,1.5,Red,shopping,offline_nfc,medium,0
HCC_00933,0.7,163.0,145.0,1.126,17.0,0,117.0,2757.0,5,4.0,Red,dining,app,medium,0
HCC_00934,1.3,59.0,38.0,1.561,13.0,1,54.0,9015.0,4,4.1,Blue,shopping,offline_swipe,low,1
HCC_00935,0.6,102.0,237.0,0.431,11.0,3,75.0,4099.0,2,1.6,Blue,shopping,offline_swipe,low,1
HCC_00936,0.2,79.0,119.0,0.667,8.0,0,81.0,2251.0,4,7.7,Red,online,app,low,0
HCC_00937,0.6,20.0,23.0,0.849,8.0,0,46.0,3902.0,1,1.9,Blue,shopping,offline_nfc,low,0
HCC_00938,0.6,97.0,122.0,0.795,8.0,0,35.0,5739.0,10,5.2,Black,convenience,app,low,0
HCC_00939,1.3,93.0,114.0,0.82,7.0,1,314.0,37674.0,6,1.4,Blue,travel,offline_nfc,low,1
HCC_00940,0.5,147.0,278.0,0.529,13.0,0,132.0,18442.0,7,6.1,Black,dining,offline_swipe,low,0
HCC_00941,0.9,111.0,83.0,1.341,12.0,0,365.0,8811.0,4,5.9,Red,shopping,offline_swipe,low,1
HCC_00942,1.2,87.0,177.0,0.493,7.0,2,58.0,37189.0,4,5.0,Blue,convenience,offline_swipe,low,1
HCC_00943,1.0,127.0,148.0,0.86,10.0,0,76.0,1612.0,6,6.4,Black,shopping,offline_nfc,low,1
HCC_00944,2.2,47.0,38.0,1.234,5.0,2,347.0,298.0,8,3.4,Red,shopping,offline_nfc,medium,0
HCC_00945,0.6,32.0,35.0,0.911,6.0,0,7.0,2126.0,5,0.8,Red,online,app,low,1
HCC_00946,0.6,168.0,268.0,0.626,11.0,0,46.0,11030.0,4,2.8,Red,shopping,offline_nfc,low,1
HCC_00947,0.9,122.0,237.0,0.515,8.0,0,85.0,18879.0,2,0.9,Blue,convenience,offline_swipe,high,1
HCC_00948,0.5,100.0,118.0,0.851,10.0,0,45.0,10054.0,6,3.8,Blue,dining,offline_nfc,medium,0
HCC_00949,0.4,209.0,302.0,0.693,13.0,0,31.0,25.0,1,0.5,Blue,convenience,offline_nfc,low,1
HCC_00950,0.8,250.0,255.0,0.982,14.0,0,125.0,29713.0,4,3.4,Red,travel,online,low,0
HCC_00951,0.9,94.0,189.0,0.5,10.0,0,14.0,3557.0,3,0.6,Red,dining,offline_swipe,medium,0
HCC_00952,1.0,62.0,53.0,1.164,6.0,1,26.0,21550.0,5,3.6,Red,dining,online,low,1
HCC_00953,0.1,417.0,437.0,0.955,23.0,0,45.0,2754.0,4,16.4,Red,dining,offline_nfc,medium,0
HCC_00954,0.6,191.0,196.0,0.977,15.0,0,22.0,26557.0,6,4.6,Black,travel,online,high,0
HCC_00955,0.7,91.0,67.0,1.352,7.0,0,115.0,1578.0,2,1.5,Blue,shopping,offline_nfc,medium,0
HCC_00956,1.1,42.0,53.0,0.789,6.0,1,1.0,4866.0,2,1.1,Blue,dining,online,medium,1
HCC_00957,0.6,79.0,112.0,0.702,6.0,1,32.0,1874.0,5,2.2,Blue,travel,offline_swipe,low,1
HCC_00958,0.5,22.0,29.0,0.756,4.0,0,13.0,887.0,6,2.9,Red,online,offline_nfc,high,0
HCC_00959,0.3,165.0,191.0,0.862,11.0,0,12.0,1839.0,7,3.7,Red,dining,app,high,1
HCC_00960,0.6,46.0,51.0,0.893,5.0,0,145.0,5087.0,4,1.2,Red,travel,offline_swipe,low,1
HCC_00961,0.4,99.0,147.0,0.671,8.0,0,18.0,20913.0,6,4.0,Red,online,offline_nfc,high,0
HCC_00962,2.1,23.0,72.0,0.313,7.0,3,14.0,34553.0,3,0.7,Red,shopping,offline_swipe,low,0
HCC_00963,0.7,77.0,103.0,0.752,8.0,1,106.0,27799.0,6,10.4,Black,online,online,low,1
HCC_00964,0.8,72.0,70.0,1.028,10.0,0,143.0,392.0,5,5.2,Black,travel,offline_swipe,medium,0
HCC_00965,1.2,77.0,80.0,0.961,7.0,1,50.0,1711.0,4,2.6,Blue,travel,offline_swipe,high,0
HCC_00966,1.0,635.0,496.0,1.28,36.0,0,25.0,27945.0,5,4.6,Red,convenience,online,medium,0
HCC_00967,1.2,416.0,276.0,1.507,24.0,1,4.0,21630.0,3,0.7,Blue,dining,app,medium,0
HCC_00968,0.7,194.0,169.0,1.148,12.0,1,102.0,13843.0,6,7.8,Black,shopping,offline_nfc,low,0
HCC_00969,1.0,143.0,107.0,1.335,13.0,0,97.0,34152.0,4,9.3,Red,travel,offline_swipe,low,0
HCC_00970,0.5,247.0,215.0,1.15,16.0,1,43.0,19274.0,5,0.9,Red,dining,offline_nfc,low,1
HCC_00971,0.5,387.0,270.0,1.433,22.0,0,40.0,13448.0,9,0.2,Red,shopping,offline_swipe,low,0
HCC_00972,0.9,111.0,75.0,1.475,11.0,0,128.0,15103.0,8,1.8,The,convenience,offline_swipe,low,0
HCC_00973,0.9,145.0,120.0,1.205,11.0,0,14.0,1693.0,6,4.4,Black,dining,offline_nfc,low,1
HCC_00974,1.3,24.0,21.0,1.132,6.0,1,63.0,144.0,3,14.3,Blue,shopping,offline_nfc,low,0
HCC_00975,1.0,231.0,269.0,0.858,19.0,0,106.0,21382.0,6,1.6,Red,dining,offline_swipe,low,1
HCC_00976,0.3,431.0,475.0,0.908,24.0,0,17.0,1340.0,2,1.6,Blue,dining,online,medium,0
HCC_00977,0.6,96.0,117.0,0.819,9.0,1,100.0,7015.0,6,0.5,Red,shopping,offline_swipe,low,1
HCC_00978,0.0,22.0,20.0,1.106,5.0,0,13.0,1654.0,6,8.1,Red,dining,online,low,0
HCC_00979,0.3,125.0,178.0,0.704,10.0,0,28.0,7845.0,6,12.5,Red,shopping,app,high,0
HCC_00980,0.6,54.0,62.0,0.863,8.0,0,53.0,1591.0,5,0.3,Black,dining,offline_nfc,low,0
HCC_00981,3.8,12.0,54.0,0.213,3.0,4,365.0,60400.0,9,0.4,Blue,online,offline_swipe,medium,1
HCC_00982,0.6,216.0,150.0,1.437,11.0,0,4.0,9638.0,2,1.2,Blue,convenience,online,medium,0
HCC_00983,0.0,96.0,112.0,0.854,8.0,0,37.0,6952.0,8,8.9,Blue,dining,online,medium,0
HCC_00984,0.4,78.0,74.0,1.057,9.0,0,0.0,694.0,4,19.2,Red,dining,app,high,0
HCC_00985,0.5,103.0,76.0,1.357,10.0,1,69.0,16196.0,6,1.7,Black,dining,offline_swipe,low,1
HCC_00986,0.8,102.0,101.0,1.01,11.0,1,5.0,3300.0,6,5.6,Blue,dining,app,high,0
HCC_00987,0.7,107.0,79.0,1.353,9.0,0,142.0,4152.0,5,3.6,Red,convenience,offline_nfc,high,0
HCC_00988,0.7,29.0,53.0,0.547,10.0,1,98.0,28862.0,7,1.0,Black,shopping,offline_swipe,low,0
HCC_00989,0.8,138.0,84.0,1.639,11.0,1,30.0,963.0,7,3.2,Red,shopping,offline_nfc,low,1
HCC_00990,0.9,150.0,120.0,1.246,9.0,1,127.0,26237.0,5,11.6,Blue,convenience,online,medium,1
HCC_00991,1.0,78.0,79.0,0.983,7.0,0,36.0,18043.0,6,5.7,Blue,convenience,offline_nfc,medium,1
HCC_00992,0.0,39.0,29.0,1.348,6.0,0,45.0,14425.0,3,6.0,Blue,shopping,offline_swipe,medium,0
HCC_00993,0.7,114.0,201.0,0.569,10.0,0,158.0,22919.0,3,5.5,Blue,travel,offline_swipe,medium,1
HCC_00994,2.0,10.0,12.0,0.833,4.0,3,59.0,11254.0,3,0.6,Red,shopping,online,low,0
HCC_00995,0.4,87.0,64.0,1.353,6.0,0,16.0,12173.0,7,2.8,Blue,travel,online,medium,0
HCC_00996,0.6,24.0,67.0,0.36,7.0,0,45.0,29419.0,4,4.7,Red,dining,offline_nfc,low,0
HCC_00997,0.7,112.0,103.0,1.088,11.0,0,6.0,343.0,3,3.0,Blue,shopping,app,high,0
HCC_00998,0.8,247.0,229.0,1.08,19.0,0,187.0,29756.0,9,0.0,The,dining,app,low,1
HCC_00999,0.7,338.0,224.0,1.511,18.0,0,87.0,6263.0,4,0.4,Blue,dining,offline_nfc,low,0
HCC_01000,1.6,28.0,62.0,0.445,3.0,3,174.0,2275.0,6,9.4,Red,shopping,offline_swipe,low,1
HCC_01001,1.0,286.0,204.0,1.403,18.0,1,104.0,5956.0,8,5.7,Black,travel,online,low,1
HCC_01002,0.1,96.0,128.0,0.752,7.0,0,0.0,1679.0,3,5.4,Red,shopping,offline_swipe,high,1
HCC_01003,0.0,25.0,32.0,0.786,4.0,0,31.0,286.0,8,8.6,Black,online,offline_swipe,medium,0
HCC_01004,0.5,323.0,584.0,0.553,19.0,0,51.0,3124.0,5,4.9,Black,shopping,offline_nfc,low,0
HCC_01005,1.0,17.0,29.0,0.594,8.0,2,217.0,3291.0,4,15.2,Blue,online,offline_swipe,low,0
HCC_01006,1.3,159.0,153.0,1.041,11.0,1,101.0,1173.0,10,9.4,Red,dining,offline_swipe,low,1
HCC_01007,0.4,73.0,124.0,0.586,6.0,0,13.0,3459.0,1,1.3,Blue,shopping,app,medium,0
HCC_01008,1.0,155.0,136.0,1.142,12.0,1,122.0,27681.0,4,1.7,Red,dining,offline_nfc,low,0
HCC_01009,2.2,44.0,61.0,0.721,8.0,2,122.0,14904.0,4,3.0,Blue,dining,offline_swipe,low,0
HCC_01010,0.4,118.0,212.0,0.556,9.0,0,34.0,22301.0,4,1.2,Red,dining,online,low,1
HCC_01011,0.2,20.0,26.0,0.762,2.0,0,9.0,4601.0,3,7.8,Blue,travel,offline_nfc,medium,0
HCC_01012,0.0,106.0,104.0,1.021,11.0,0,51.0,2283.0,7,0.8,Red,dining,offline_swipe,low,0
HCC_01013,0.3,59.0,70.0,0.837,7.0,0,18.0,34401.0,5,3.6,Red,dining,app,medium,0
HCC_01014,0.5,49.0,53.0,0.93,7.0,0,3.0,6302.0,4,5.5,Blue,dining,online,high,1
HCC_01015,0.9,174.0,154.0,1.129,16.0,0,17.0,6578.0,5,3.6,Red,travel,offline_swipe,medium,0
HCC_01016,0.2,376.0,302.0,1.245,21.0,0,5.0,3596.0,4,1.2,Black,shopping,app,high,0
HCC_01017,0.5,57.0,69.0,0.827,5.0,0,2.0,15831.0,4,2.7,Blue,dining,app,medium,0
HCC_01018,0.6,103.0,170.0,0.607,7.0,0,6.0,361.0,1,0.6,Blue,dining,app,high,0
HCC_01019,0.6,143.0,152.0,0.943,10.0,0,19.0,1581.0,10,2.9,The,travel,offline_nfc,high,0
HCC_01020,0.3,57.0,54.0,1.061,7.0,0,7.0,1852.0,6,3.2,Red,travel,offline_nfc,medium,0
HCC_01021,2.0,36.0,74.0,0.482,5.0,3,73.0,4463.0,4,2.8,Blue,shopping,offline_nfc,low,1
HCC_01022,0.9,47.0,72.0,0.653,5.0,0,207.0,21604.0,3,3.2,Blue,shopping,offline_swipe,medium,0
HCC_01023,1.0,37.0,52.0,0.704,4.0,0,117.0,8493.0,4,1.1,Blue,dining,offline_swipe,low,1
HCC_01024,0.4,132.0,154.0,0.858,9.0,0,58.0,15816.0,4,13.5,Red,shopping,online,low,0
HCC_01025,1.4,76.0,110.0,0.692,10.0,1,10.0,24923.0,5,5.2,Blue,travel,offline_nfc,medium,0
HCC_01026,0.8,35.0,31.0,1.132,7.0,1,41.0,2821.0,7,3.9,Red,convenience,offline_nfc,low,0
HCC_01027,2.5,11.0,24.0,0.438,7.0,6,171.0,7236.0,3,4.3,Blue,shopping,online,low,1
HCC_01028,2.4,69.0,154.0,0.446,8.0,2,125.0,15678.0,2,1.9,Red,travel,offline_nfc,low,1
HCC_01029,0.7,39.0,47.0,0.82,3.0,0,57.0,11309.0,6,10.3,Blue,shopping,offline_nfc,low,1
HCC_01030,0.2,121.0,139.0,0.867,10.0,0,25.0,215.0,6,0.6,Red,convenience,offline_swipe,high,0
HCC_01031,0.9,99.0,204.0,0.484,10.0,1,86.0,4424.0,5,0.2,Red,travel,offline_nfc,low,0
HCC_01032,0.0,24.0,33.0,0.738,5.0,0,58.0,2202.0,7,4.4,Blue,convenience,offline_swipe,low,0
HCC_01033,0.6,28.0,35.0,0.8,7.0,1,19.0,1065.0,4,3.5,Red,dining,app,high,1
HCC_01034,0.4,279.0,348.0,0.802,17.0,0,14.0,8057.0,6,1.6,Blue,shopping,app,low,0
HCC_01035,0.5,140.0,145.0,0.966,10.0,0,11.0,2332.0,4,15.9,Red,dining,offline_swipe,high,0
HCC_01036,0.6,47.0,65.0,0.722,5.0,0,16.0,8921.0,7,5.0,Blue,shopping,offline_nfc,low,0
HCC_01037,0.5,71.0,52.0,1.363,9.0,0,22.0,7265.0,5,2.9,Red,shopping,online,medium,0
HCC_01038,1.0,78.0,73.0,1.066,6.0,1,86.0,4270.0,7,6.3,Red,travel,offline_nfc,low,0
HCC_01039,2.4,28.0,42.0,0.678,3.0,2,104.0,4551.0,5,0.7,Red,shopping,app,low,1
HCC_01040,0.3,246.0,259.0,0.948,18.0,0,81.0,861.0,6,1.7,Black,shopping,offline_swipe,low,0
HCC_01041,1.3,66.0,69.0,0.957,8.0,1,31.0,492.0,5,0.9,Black,travel,app,high,0
HCC_01042,0.9,281.0,219.0,1.284,17.0,0,98.0,5332.0,3,0.9,Blue,dining,offline_nfc,low,1
HCC_01043,0.7,49.0,66.0,0.74,7.0,0,53.0,4293.0,2,6.0,Blue,dining,offline_swipe,low,1
HCC_01044,0.5,46.0,40.0,1.15,8.0,0,8.0,4776.0,3,2.5,Blue,dining,offline_swipe,high,1
HCC_01045,0.3,97.0,104.0,0.933,12.0,0,45.0,6402.0,7,3.3,The,convenience,online,low,0
HCC_01046,2.1,18.0,13.0,1.367,4.0,3,114.0,9580.0,4,1.5,Red,dining,offline_swipe,low,1
HCC_01047,0.0,152.0,116.0,1.307,11.0,0,27.0,14142.0,6,0.5,Black,shopping,online,medium,0
HCC_01048,0.9,78.0,80.0,0.979,4.0,0,128.0,19203.0,3,1.2,Blue,dining,offline_swipe,low,1
HCC_01049,0.5,148.0,176.0,0.841,9.0,2,14.0,9679.0,2,1.2,Blue,travel,app,high,0
HCC_01050,0.0,26.0,24.0,1.072,5.0,0,25.0,1116.0,6,3.8,Red,online,offline_swipe,medium,0
HCC_01051,0.2,200.0,231.0,0.866,14.0,0,18.0,4767.0,3,5.2,Blue,convenience,offline_nfc,low,0
HCC_01052,1.2,350.0,246.0,1.424,21.0,1,2.0,3765.0,7,16.7,Black,dining,offline_swipe,high,0
HCC_01053,0.3,281.0,298.0,0.944,20.0,0,2.0,2090.0,6,8.9,Red,shopping,online,high,0
HCC_01054,0.5,97.0,122.0,0.798,7.0,0,76.0,18188.0,7,18.3,Black,dining,offline_swipe,high,0
HCC_01055,0.4,192.0,246.0,0.782,13.0,0,64.0,3176.0,4,6.2,Red,convenience,offline_nfc,low,0
HCC_01056,0.9,16.0,28.0,0.556,8.0,0,6.0,932.0,3,0.0,Blue,shopping,online,medium,0
HCC_01057,0.7,175.0,161.0,1.087,13.0,0,46.0,741.0,6,0.5,Blue,dining,online,low,0
HCC_01058,0.9,40.0,59.0,0.674,8.0,0,51.0,6752.0,7,3.6,Red,shopping,offline_swipe,low,0
HCC_01059,0.9,36.0,29.0,1.249,5.0,0,180.0,46307.0,7,2.8,Red,shopping,offline_nfc,medium,1
HCC_01060,0.9,20.0,37.0,0.532,4.0,0,84.0,721.0,2,1.0,Blue,online,offline_swipe,high,1
HCC_01061,1.1,88.0,92.0,0.958,6.0,1,189.0,17938.0,2,1.0,Blue,dining,offline_swipe,low,1
HCC_01062,0.7,59.0,47.0,1.265,9.0,1,100.0,15237.0,5,5.4,Blue,online,offline_swipe,low,0
HCC_01063,1.3,41.0,148.0,0.274,6.0,1,42.0,3519.0,9,1.8,Red,dining,offline_swipe,low,1
HCC_01064,0.8,32.0,21.0,1.525,2.0,1,20.0,3552.0,6,5.5,Blue,dining,offline_nfc,high,0
HCC_01065,4.3,16.0,20.0,0.792,7.0,4,34.0,39487.0,3,5.0,Red,convenience,offline_nfc,low,1
HCC_01066,0.8,263.0,273.0,0.962,17.0,1,53.0,9275.0,3,2.1,Blue,shopping,offline_swipe,low,1
HCC_01067,0.1,245.0,225.0,1.091,18.0,0,2.0,41607.0,4,3.1,Red,convenience,app,medium,0
HCC_01068,0.8,44.0,39.0,1.138,6.0,0,195.0,14509.0,2,1.5,Blue,shopping,offline_swipe,low,1
HCC_01069,0.8,145.0,145.0,1.002,12.0,0,97.0,30385.0,9,3.8,The,shopping,offline_swipe,low,0
HCC_01070,0.5,301.0,247.0,1.219,17.0,1,41.0,9648.0,4,10.5,Red,dining,offline_nfc,low,0
HCC_01071,0.4,137.0,127.0,1.076,10.0,0,11.0,7879.0,2,6.0,Blue,online,app,medium,0
HCC_01072,1.2,149.0,103.0,1.448,10.0,1,193.0,14286.0,2,4.0,Blue,travel,offline_nfc,medium,1
HCC_01073,0.5,283.0,263.0,1.077,16.0,0,87.0,5294.0,4,5.5,Red,travel,offline_swipe,medium,0
HCC_01074,0.2,77.0,51.0,1.509,4.0,0,1.0,9873.0,4,2.2,Blue,convenience,offline_nfc,high,1
HCC_01075,0.6,111.0,93.0,1.19,13.0,0,76.0,1515.0,5,2.2,Blue,dining,offline_nfc,low,0
HCC_01076,4.3,41.0,108.0,0.378,5.0,4,101.0,23989.0,5,0.6,Red,convenience,offline_swipe,low,1
HCC_01077,0.2,150.0,88.0,1.703,12.0,0,72.0,3940.0,8,1.9,Red,shopping,offline_nfc,low,1
HCC_01078,0.4,60.0,80.0,0.748,5.0,0,3.0,3075.0,5,3.2,Red,convenience,offline_nfc,high,0
HCC_01079,1.8,133.0,97.0,1.369,12.0,2,35.0,3523.0,2,1.7,Blue,travel,offline_swipe,low,1
HCC_01080,0.4,104.0,112.0,0.928,8.0,0,150.0,7170.0,6,0.3,Red,shopping,offline_nfc,medium,0
HCC_01081,1.0,58.0,47.0,1.238,6.0,0,36.0,31946.0,5,0.2,Red,convenience,offline_swipe,medium,0
HCC_01082,0.0,123.0,173.0,0.713,9.0,0,7.0,2657.0,2,1.4,Blue,travel,online,high,0
HCC_01083,1.1,47.0,42.0,1.108,7.0,1,1.0,7195.0,3,0.9,Blue,dining,app,low,1
HCC_01084,0.0,65.0,77.0,0.844,6.0,0,20.0,9418.0,4,2.5,Blue,travel,offline_nfc,medium,0
HCC_01085,0.2,100.0,72.0,1.394,10.0,0,3.0,3651.0,3,3.7,Blue,shopping,app,medium,0
HCC_01086,1.0,127.0,121.0,1.052,9.0,0,78.0,201.0,4,3.6,Blue,convenience,offline_nfc,low,1
HCC_01087,0.7,20.0,17.0,1.201,4.0,0,28.0,3407.0,3,0.8,Blue,convenience,app,medium,0
HCC_01088,0.7,50.0,186.0,0.271,4.0,2,35.0,7544.0,6,6.0,Blue,dining,offline_swipe,low,1
HCC_01089,0.7,57.0,64.0,0.894,6.0,0,29.0,5005.0,4,9.5,Red,dining,offline_nfc,low,0
HCC_01090,1.4,302.0,290.0,1.043,19.0,1,59.0,1056.0,6,3.8,Red,dining,offline_swipe,medium,1
HCC_01091,0.8,74.0,75.0,0.987,10.0,0,89.0,8293.0,6,3.2,Red,convenience,offline_swipe,medium,0
HCC_01092,1.4,106.0,88.0,1.208,7.0,1,74.0,27075.0,2,0.9,Blue,convenience,offline_swipe,medium,1
HCC_01093,1.0,410.0,506.0,0.81,26.0,1,216.0,16533.0,5,0.1,Red,travel,offline_swipe,low,0
HCC_01094,0.9,82.0,88.0,0.935,6.0,0,169.0,1515.0,3,5.4,Red,convenience,offline_swipe,medium,0
HCC_01095,0.9,376.0,295.0,1.274,25.0,0,173.0,523.0,4,10.3,Red,travel,offline_nfc,low,1
HCC_01096,0.8,27.0,113.0,0.236,3.0,1,229.0,840.0,7,12.0,Red,shopping,offline_swipe,low,0
HCC_01097,0.7,167.0,152.0,1.097,11.0,0,5.0,30006.0,5,0.2,Red,online,app,low,0
HCC_01098,0.5,79.0,96.0,0.82,8.0,0,90.0,124.0,4,4.4,Blue,dining,online,low,0
HCC_01099,0.4,116.0,180.0,0.646,10.0,0,6.0,566.0,4,2.5,Blue,shopping,app,medium,0
HCC_01100,0.9,76.0,74.0,1.021,9.0,0,25.0,4765.0,5,0.1,Black,dining,app,medium,1
HCC_01101,0.6,85.0,66.0,1.288,10.0,0,9.0,3181.0,9,2.0,The,dining,offline_swipe,high,0
HCC_01102,0.4,81.0,66.0,1.232,9.0,0,16.0,927.0,7,1.1,Red,travel,online,high,1
HCC_01103,0.8,87.0,99.0,0.879,6.0,0,12.0,13413.0,4,3.0,Blue,dining,offline_swipe,medium,1
HCC_01104,0.1,90.0,76.0,1.183,11.0,0,39.0,8348.0,6,4.5,Blue,shopping,offline_nfc,low,0
HCC_01105,0.8,266.0,225.0,1.18,22.0,0,135.0,8727.0,7,2.9,Black,dining,offline_swipe,medium,0
HCC_01106,0.8,232.0,259.0,0.894,13.0,0,146.0,1647.0,3,3.8,Blue,shopping,offline_nfc,low,1
HCC_01107,0.2,41.0,58.0,0.712,10.0,0,28.0,2385.0,7,3.6,Black,dining,offline_swipe,medium,1
HCC_01108,0.0,44.0,61.0,0.729,5.0,0,23.0,1797.0,4,0.0,Red,convenience,app,medium,0
HCC_01109,0.7,34.0,29.0,1.171,7.0,0,70.0,643.0,3,13.6,Blue,shopping,offline_swipe,low,1
HCC_01110,0.2,587.0,647.0,0.907,37.0,0,32.0,4258.0,9,6.2,Black,convenience,offline_swipe,low,0
HCC_01111,1.0,99.0,163.0,0.606,10.0,0,17.0,4860.0,5,0.1,Black,shopping,offline_nfc,high,0
HCC_01112,0.7,67.0,161.0,0.415,5.0,6,78.0,117.0,5,1.0,Red,dining,offline_swipe,low,1
HCC_01113,0.2,36.0,31.0,1.17,3.0,0,1.0,17735.0,2,1.1,Blue,travel,app,high,0
HCC_01114,0.0,69.0,91.0,0.756,9.0,0,47.0,20282.0,6,0.5,Blue,dining,offline_nfc,low,1
HCC_01115,0.8,140.0,137.0,1.019,10.0,0,3.0,630.0,5,0.3,Blue,shopping,app,medium,0
HCC_01116,0.6,134.0,104.0,1.292,10.0,1,110.0,29187.0,7,2.8,Black,shopping,offline_nfc,medium,0
HCC_01117,0.7,159.0,302.0,0.527,11.0,1,123.0,52224.0,7,0.5,Black,convenience,app,low,0
HCC_01118,1.0,525.0,579.0,0.906,30.0,0,171.0,13473.0,3,5.6,Blue,convenience,offline_swipe,low,0
HCC_01119,0.6,44.0,51.0,0.869,7.0,0,115.0,1699.0,3,2.8,Red,dining,offline_swipe,low,1
HCC_01120,0.2,41.0,40.0,1.034,6.0,0,25.0,21425.0,6,1.0,Blue,travel,offline_nfc,medium,0
HCC_01121,1.1,58.0,45.0,1.292,4.0,1,3.0,12.0,3,5.2,Blue,shopping,offline_nfc,medium,0
HCC_01122,0.9,240.0,461.0,0.521,18.0,0,238.0,8317.0,6,4.5,Black,convenience,offline_nfc,low,0
HCC_01123,0.8,229.0,210.0,1.091,14.0,1,5.0,22012.0,3,11.4,Blue,online,app,high,1
HCC_01124,0.9,140.0,114.0,1.229,10.0,0,63.0,13676.0,7,0.7,Black,shopping,offline_swipe,high,0
HCC_01125,0.9,98.0,113.0,0.864,9.0,0,114.0,625.0,5,0.6,Red,dining,offline_nfc,medium,1
HCC_01126,0.6,50.0,57.0,0.879,4.0,0,33.0,29307.0,3,0.6,Red,convenience,offline_nfc,low,1
HCC_01127,0.6,233.0,223.0,1.046,16.0,0,21.0,17264.0,7,1.8,Red,shopping,offline_swipe,high,0
HCC_01128,1.0,69.0,67.0,1.023,8.0,0,21.0,4270.0,3,7.4,Blue,convenience,online,medium,0
HCC_01129,1.3,81.0,74.0,1.095,11.0,1,56.0,4741.0,7,12.7,Blue,shopping,offline_nfc,low,0
HCC_01130,0.7,161.0,148.0,1.088,14.0,0,12.0,2109.0,6,3.6,Blue,online,app,high,0
HCC_01131,0.4,49.0,78.0,0.625,5.0,0,141.0,10482.0,2,6.7,Blue,dining,offline_swipe,low,0
HCC_01132,0.5,111.0,91.0,1.217,11.0,0,0.0,5471.0,4,16.7,Red,convenience,app,high,0
HCC_01133,1.5,164.0,129.0,1.27,13.0,1,20.0,4173.0,5,0.1,Black,shopping,offline_nfc,high,0
HCC_01134,0.7,168.0,172.0,0.976,11.0,1,49.0,8287.0,4,9.6,Blue,travel,offline_nfc,medium,0
HCC_01135,1.9,160.0,340.0,0.472,8.0,3,111.0,3510.0,6,1.5,Blue,online,offline_swipe,medium,1
HCC_01136,0.8,155.0,175.0,0.886,11.0,0,113.0,7351.0,5,0.0,Red,travel,offline_swipe,low,0
HCC_01137,1.2,203.0,208.0,0.978,16.0,1,198.0,4469.0,7,2.0,Red,convenience,offline_nfc,medium,1
HCC_01138,0.9,54.0,93.0,0.577,9.0,0,26.0,784.0,4,11.4,Red,dining,offline_nfc,medium,0
HCC_01139,0.8,58.0,72.0,0.812,7.0,1,86.0,1461.0,7,2.1,Black,dining,online,low,0
HCC_01140,1.1,77.0,154.0,0.497,7.0,3,66.0,320.0,4,2.8,Blue,shopping,online,low,1
HCC_01141,0.0,138.0,125.0,1.102,11.0,0,17.0,914.0,4,1.1,Red,shopping,online,medium,0
HCC_01142,0.9,28.0,29.0,0.97,5.0,0,28.0,1664.0,3,0.0,Blue,dining,online,low,0
HCC_01143,2.9,30.0,70.0,0.426,6.0,3,195.0,28312.0,4,9.6,Blue,travel,offline_swipe,low,1
HCC_01144,0.5,87.0,85.0,1.025,10.0,0,17.0,298.0,4,3.4,Blue,travel,offline_nfc,medium,0
HCC_01145,0.3,66.0,73.0,0.903,5.0,0,7.0,2150.0,8,0.3,Red,dining,offline_swipe,medium,1
HCC_01146,0.8,385.0,358.0,1.075,22.0,2,23.0,11163.0,7,4.0,Red,dining,app,high,0
HCC_01147,0.3,108.0,134.0,0.803,9.0,0,12.0,10431.0,3,1.1,Blue,shopping,offline_nfc,medium,0
HCC_01148,0.1,186.0,273.0,0.68,11.0,0,63.0,15264.0,5,0.2,Blue,travel,offline_swipe,low,0
HCC_01149,0.5,93.0,135.0,0.689,7.0,0,12.0,11280.0,3,1.9,Red,convenience,app,low,1
